ASSET,BKPREM,CHBAL,DEP,DEPDOM,EINTEXP,ELNATR,EQ,FREPO,INTAN,INTINC,LIAB,LNAG,LNATRES,LNAUTO,LNCI,LNCON,LNDEP,LNLSGR,LNLSNET,LNMUNI,LNRE,LNREAG,LNRECONS,LNREMULT,LNRENRES,LNRERES,NETINC,NIMY,NONII,NONIX,NUMEMP,ORE,ROA,ROE,SC,SCMUNI,SCUS,TRADE
6232923,164495,78008,5108684,5108684,31034,1700,562064,408,21805,78122,5670859,201646,72298,12672,203975,49554,0,4103023,4030725,36183,3610307,435736,755276,170105,1399071,850119,22118,3.2058785333010396,6415,29722,781,75,1.4082417606905846,15.89,1787817,129327,1457668,0
84244,200,2976,75048,75048,261,0,8928,7104,0,788,75316,7057,148,834,1027,1315,0,32668,32520,0,23268,13507,0,0,1046,8715,234,2.6255153258852393,62,335,11,0,1.1241487815716464,10.4,39080,29908,9172,0
241476,1394,12121,208440,208440,866,73,19935,0,0,2688,221541,15524,2436,701,14005,1831,0,132013,129577,117,100537,41041,100,2446,33283,23667,869,3.2261277392538026,185,1066,28,0,1.4694288208425543,17.33,92418,45596,45339,0
1846491,30057,43944,1460397,1460397,8616,301,191652,52049,52322,20530,1654839,118101,14641,5179,176754,29255,0,1223965,1209324,953,870104,95850,131908,26463,352741,263142,3375,2.9375134259514666,3374,11629,278,1507,0.739640310177752,7.1,369131,129662,227443,0
782616,9503,10405,642523,642523,5372,200,41292,10273,363,9285,741324,63014,4667,1757,103653,5507,0,471197,466530,0,299022,53327,26426,23069,122527,73673,458,2.060440193327528,862,3945,80,35,0.23003862438911687,4.36,271491,135810,122575,0
96226,3605,1856,77940,77940,344,14,11072,0,0,1195,85154,582,842,2001,4167,2837,0,69954,69112,415,61885,1923,3672,4960,11338,39992,97,3.9368530619325734,116,856,26,0,0.40491322542604596,3.49,16772,10904,5868,0
149395,834,40059,126812,126812,427,0,21431,14704,0,2100,127964,561,1472,603,10586,4553,0,88242,86770,0,72542,9501,13533,1334,27779,20395,792,4.923484402589759,69,950,24,0,2.2436022280216568,14.65,6234,0,5734,0
352439,3690,7149,319628,319628,1776,213,30243,5000,1330,4970,322196,112827,3530,7486,25690,16645,0,274012,270482,1558,116734,67863,1483,20,18318,29050,1267,3.8836427085185705,142,1816,52,0,1.4230858330232852,16.84,53811,31845,21966,0
850416,9061,51011,762857,762857,854,200,78045,470,787,12550,772371,165305,6189,318,72837,3660,0,538044,531855,7100,289134,148737,21024,6743,85370,27260,3712,5.871644377954476,907,7482,156,0,1.735441077637846,19.31,229510,3791,219944,0
352927,7342,64322,317293,317293,752,30,33125,0,0,4747,319802,5509,3442,1399,14087,2474,0,225745,222303,6390,197285,7457,23262,14475,60743,91348,1442,4.912237558021579,556,2699,66,0,1.6460506057825803,17.7,46408,13617,32791,0
67448,540,6596,53845,53845,379,10,10435,0,0,786,57013,5487,210,141,185,256,0,48471,48261,0,42542,6315,0,0,478,35749,-101,2.648489482503376,6684,7182,182,0,-0.5948261900204656,-3.99,8973,8973,0,0
2106093,46759,153227,1724045,1724045,7496,200,167737,0,35560,19381,1938356,0,14353,0,17981,243,0,1435785,1421432,45,1416912,0,28728,804511,283303,300370,2140,2.494865557236934,4342,13438,316,0,0.40776215271740607,5.11,367669,28225,314660,0
954901,16225,12649,813516,813516,5780,270,107360,0,8016,13899,847541,312059,10003,7044,141394,14197,0,814044,804041,26867,319281,109011,13492,15916,112766,68096,3844,3.6225987427543287,1395,5258,127,0,1.6200303861058374,14.29,96068,45755,47230,0
173629,2432,16477,151830,151830,883,6,19847,410,0,2907,153782,319,1887,1908,10197,8146,0,141181,139294,422,122092,2596,23997,4789,26120,64590,750,4.94181344288012,147,1138,29,0,1.7600779127822725,15.39,12950,0,12950,0
591383,12598,24780,546494,546494,2783,7,42532,1395,289,6143,548851,9931,4795,2330,21310,9342,0,387415,382620,1110,341522,39238,13171,19454,219380,50279,678,2.4632031537797525,516,2914,101,182,0.4714504751010872,6.38,158940,26584,120309,0
26553,392,4988,22771,22771,75,0,3352,0,1013,337,23201,353,183,511,1790,1528,0,13772,13589,0,10101,4022,0,0,2419,3660,-14,4.814406468210216,74,350,11,0,-0.21851526680323868,-1.65,4803,4209,594,0
66932,126,4741,61244,61244,97,0,5592,10025,0,742,61340,1976,370,784,3722,2717,0,27822,27452,0,19407,0,0,0,14194,5213,350,4.226217289815308,11,306,8,0,2.1687773517679405,25.16,24268,3458,17287,0
230149,4764,23379,209911,209911,1338,75,13816,474,0,2945,216333,0,2846,234,9772,831,0,172964,170118,0,162685,307,15823,2527,84429,59599,394,3.038661627442499,165,1303,24,0,0.7068310557167653,11.36,27813,11719,14754,0
305605,15718,4998,271728,271728,2288,5,22333,8425,0,4249,283272,16,2200,753,17878,7413,0,182767,180567,0,157452,1746,19692,2868,90153,42993,82,2.8747500994105,172,2069,61,249,0.10931001386370907,1.49,86520,5467,33243,0
763558,8424,10994,632420,632420,3505,150,61345,1581,11529,8588,702213,73173,6209,6513,90618,12860,0,540785,534576,2236,361909,91655,40846,32592,92937,103879,1600,2.845823468525811,1271,4601,110,0,0.8317251148495421,10.4,172285,48107,114253,0
74298,194,3240,61345,61345,359,16,1444,0,0,638,72854,258,324,2588,625,5515,0,30394,30070,60,23935,815,718,150,2992,19260,-70,1.5478394740674475,44,377,10,0,-0.3767162452153673,-17.55,39635,15672,23963,0
39872,105,1140,34073,34073,191,0,4663,5000,0,505,35209,507,387,93,23254,293,0,27319,26932,0,3265,1407,125,0,924,809,58,3.4237426741174866,38,277,6,0,0.6038050126226479,4.97,6116,0,6116,0
485292,9891,112332,447658,447658,886,45,32473,0,2160,5521,452819,25012,2111,2827,11785,5288,0,183650,181539,678,140835,14944,4929,15124,43518,62320,2359,4.0754687118749136,977,3208,94,60,1.9500561602121171,29.37,176274,14661,161621,0
206057,1028,6144,177836,177836,885,5,24515,0,5074,2558,181542,74412,1707,3177,19184,6011,0,148318,146611,854,47758,24645,93,219,10737,12064,674,3.4753796976959768,145,993,22,0,1.2705653921739581,11.06,40116,14887,23286,0
185197,2488,34849,156462,156462,280,60,28182,0,0,2959,157015,3190,2689,1097,30248,2739,0,104737,102048,0,68560,4600,23988,2164,26049,11759,1171,6.085334378220908,305,1430,36,0,2.500200165470122,16.88,40090,2868,37222,0
221334,4963,2971,188062,188062,1186,15,12193,14400,267,2798,209141,28882,1824,3254,18603,4533,0,140844,139020,99,88659,36436,2335,719,11597,37572,171,3.195226981035773,193,1597,36,0,0.3120850842492848,5.57,50875,19994,30559,0
81247,933,20601,74817,74817,404,39,6147,0,0,932,75100,370,770,18861,881,20254,0,36810,36040,153,15152,1137,575,277,1921,11242,56,2.726251791038996,11,442,10,0,0.28174683034815856,3.64,23196,7850,10349,0
305141,4316,52091,240609,240609,1596,409,63250,0,5644,4087,241891,1764,1132,1687,43939,3942,0,99680,98548,0,49968,3480,15756,0,7494,23238,-249,4.027811464144231,111,2734,46,0,-0.3830209430929326,-2.27,140993,3206,78630,0
247405,2568,19965,222299,222299,1324,0,16549,0,0,3241,230856,558,1875,956,24975,3453,0,169214,167339,0,140229,5425,18632,3014,49256,63902,524,3.2497859752324603,115,1374,30,0,0.8483906482740755,12.73,50396,17667,28829,0
190166,2847,8982,171739,171739,760,8,14431,2526,283,2038,175735,5391,1069,1473,9453,1789,0,116272,115203,90,99544,34486,10028,467,24327,30236,135,2.9514415124405686,171,1282,37,0,0.28736014474436916,3.73,52413,27883,22057,0
107401,3848,8062,98063,98063,532,0,8598,62,0,1416,98803,1063,743,1003,6377,2797,500,66608,65865,1183,54547,6363,7768,1261,27961,11194,108,3.537078809036756,171,924,26,85,0.3988882835800223,5.02,27504,4894,20404,0
1398332,20332,148074,1279589,1279589,6045,270,95587,24738,0,14778,1302745,585,10605,16239,57028,43856,0,780201,769596,34077,644514,348,96926,6776,345824,194640,3714,2.6970935134484066,3373,7952,153,0,1.081471430110564,15.59,398703,167024,173843,0
46982,291,3411,41637,41637,43,47,5070,0,0,558,41912,10379,319,1916,1562,3172,0,31908,31589,447,16341,14781,0,0,1198,362,-197,4.509039968480497,193,858,8,0,-1.664062170038434,-14.47,10933,4671,6262,0
62865,1438,4708,54037,54037,445,0,7663,150,0,1031,55202,0,822,1199,1966,3202,0,51953,51131,26,46759,1742,3697,0,2672,38648,153,4.002322166444695,39,472,14,0,0.9685230024213075,8.06,3314,2578,736,0
219329,5038,29789,206233,206233,657,150,10763,0,0,2877,208566,2306,2218,565,16610,3853,0,144711,142493,0,122517,27631,19205,3819,39993,31869,559,4.455181029357536,545,1925,47,0,1.0152998789904215,21,33661,9674,23987,0
993629,5303,45760,835537,835537,4649,150,93594,18000,0,11948,900035,12143,16441,2391,78001,5693,0,662174,645733,700,563896,119528,41806,48221,167545,186796,4183,3.0713556843644474,1653,4400,120,0,1.6871034192782723,17.96,255149,95080,135956,0
198283,2966,5950,174044,174044,1120,64,15991,0,0,2745,182292,62,2208,876,12912,1652,0,176570,174362,0,161944,1109,23193,9510,82768,45364,401,3.5228347438221674,174,1206,25,0,0.8207416352407219,10.15,10868,3454,5914,0
84801,416,1619,73292,73292,301,0,7654,590,0,781,77147,7783,482,683,3596,1570,0,38323,37841,0,25367,13058,0,2,5603,6704,-3,2.3572744014732963,23,512,18,14,-0.01404436850082218,-0.15,41973,17295,24678,0
468290,20598,36905,379612,379612,355,366,66137,0,0,4070,402153,0,2842,1576,6137,5182,0,155267,152425,0,126541,25488,64,6020,68012,26957,4119,3.685397048210251,10613,10633,625,3053,3.5002517478951964,25.03,235893,173112,11684,0
181320,2387,10113,153020,153020,953,0,15383,0,0,2450,165937,0,1158,57,27626,634,0,143381,142223,0,115120,737,19086,3992,52395,38910,234,3.4507797102451505,22,1258,34,0,0.5174544117687708,6.12,23628,1541,21432,0
1293256,9296,121908,1104484,1104484,6273,150,129361,0,10035,18272,1163895,125,13131,1166,36969,4484,0,1068861,1055730,0,1027283,780,214583,30812,307277,473831,3601,4.008117113581133,9450,16702,304,0,1.1325288321523708,11.3,46192,14886,29806,0
324146,2403,23268,296291,296291,1177,0,15592,0,1352,3288,308554,38974,1487,2027,12741,3793,0,138782,137295,0,81700,34542,4108,5650,18660,18740,862,2.798741825678556,235,1821,48,0,1.0713447893897095,22.2,148081,31930,116073,0
166135,839,41106,147177,147177,340,0,18324,0,0,1891,147811,535,908,1074,2574,2925,0,48769,47861,955,41739,1941,2542,865,23395,12996,642,3.978517034068136,186,793,22,0,1.5488026633615892,14.15,69365,22046,46329,0
97120,1012,2051,89095,89095,407,30,7670,1000,0,1306,89450,38014,696,741,7336,2906,0,60628,59932,0,11161,9601,0,0,0,1560,352,3.855411352878425,62,572,14,0,1.4233220619974019,18.9,29615,13035,16573,0
11856474,132091,590170,10035740,10035740,46177,4360,1480164,0,354017,125809,10376310,27040,91562,185433,1313235,273173,916,7594904,7503342,202317,5610324,117905,445514,700196,2631475,1715234,31576,2.9135034456352833,42123,68319,1408,65,1.047676479785793,8.54,2759548,150926,1901851,0
134221,1194,13756,125246,125246,606,0,6303,0,0,1617,127918,0,770,8526,2712,22475,0,70546,69776,0,45619,0,3132,55,6576,35856,102,3.2718446601941746,327,1230,36,225,0.3060857039971192,6.26,42943,17037,25906,0
321609,9452,41823,288743,288743,1158,75,28067,0,0,3864,293542,29113,1390,3515,17815,17770,0,156868,155478,944,91190,21692,7034,4639,27268,30557,556,3.79999473393191,914,2790,79,0,0.6856779934052822,7.92,96771,41218,39145,0
2913826,143214,174372,2592473,2592473,15270,-988,164450,0,2011,31145,2749376,40,15193,5793,153953,25054,0,1803867,1788674,0,1623973,35652,307437,22614,646953,611317,2801,2.3912336996000425,7143,21168,399,95,0.3856775389477,6.8,738869,39437,647902,0
145235,1462,4574,124332,124332,1070,10,15018,2445,679,2553,130217,125,1313,149,39174,208,0,135291,133978,19,95708,1095,10758,474,73351,10030,172,4.423333606746851,73,1322,28,434,0.48790173885910415,4.62,0,0,0,0
146705,851,5917,116086,116086,723,30,16625,2210,0,1846,130080,17077,2435,2558,18275,4023,0,88930,86495,0,43232,12047,0,0,9661,21524,53,3.3373204852933527,213,1161,33,0,0.14588393969212984,1.27,43149,24215,16349,0
61226,391,1168,55119,55119,167,20,5858,4500,0,753,55368,14328,343,1277,3367,2385,0,35938,35595,1047,14464,6195,780,176,1751,5562,253,3.8874883906063418,17,330,10,0,1.6041339737188327,17.64,18572,1176,17396,0
1109541,11121,21303,965149,965149,5290,1594,65981,1034,2717,11234,1043560,28722,8101,44217,52314,46201,0,606497,598396,7799,466649,89421,23457,39982,235450,78339,861,2.2598558600516587,3216,6081,160,0,0.30511019713892745,5.23,423104,60128,362979,0
18011,8,9234,15155,15155,33,0,2742,0,0,219,15269,4843,141,238,933,284,0,8583,8442,0,2506,2490,0,0,0,16,83,4.460565364669205,7,110,5,0,1.8794225870365129,12.29,0,0,0,0
605109,13549,16904,494581,494581,1622,125,56004,625,0,6691,549105,0,4325,1117,27032,4145,0,430277,425952,0,399100,0,29291,23382,192568,153859,1066,3.6054811279487025,768,4364,114,0,0.7129171083386557,7.66,135380,24142,100741,0
1161233,21822,42746,1004174,1004174,2752,-686,99115,0,4180,13770,1062118,3821,9264,13117,81012,32663,0,697269,688005,0,576831,12282,87549,13803,280163,183034,3903,4.0848577478319585,2686,9689,251,1442,1.3311028919003258,15.74,360426,130425,171727,0
163212,1428,1833,121932,121932,689,30,15422,217,2661,2098,147790,46131,1130,965,7009,2608,0,132838,131708,1228,75862,55514,1078,1169,9729,8372,298,3.696283058156121,66,1139,25,0,0.7254712215547725,7.77,19418,4495,13276,0
1261223,28675,19506,1041359,1041359,8624,330,119259,0,115,15770,1141964,153996,11063,8386,160812,22633,0,902081,891018,4347,559548,177139,84591,24341,174132,99345,2215,2.457325208731654,1230,5250,110,0,0.707057527429403,7.49,282208,39356,184603,0
28207,41,6012,23451,23451,103,0,3160,2358,0,335,25047,2241,266,924,2642,1908,0,14380,14114,0,7572,4557,0,0,1410,1605,80,3.5142862552780567,11,161,4,0,1.1435105774728416,10.25,4755,355,2525,0
80242,1504,891,67322,67322,350,60,12368,15700,0,1380,67874,1655,570,111,7431,378,0,57924,57354,0,48456,3093,1373,0,20941,23049,272,5.397544903119309,48,677,16,0,1.3699492564751508,8.87,4362,1504,2858,0
11841,131,1266,10706,10706,32,20,1112,0,0,130,10729,435,113,177,1790,327,0,7059,6946,0,2084,0,0,110,222,1752,-5,3.7513756639073637,9,92,3,0,-0.17472589874634167,-1.81,2978,0,2978,0
81957,3144,14603,65674,65674,96,225,14823,0,0,1081,67134,0,959,133,11790,2263,0,43402,42443,0,29307,0,1485,0,16200,11622,144,5.397112407879236,136,752,17,33,0.7030263085626407,3.9,17071,0,17071,0
24283,703,5886,18063,18063,110,0,5589,0,0,290,18694,60,626,1059,781,2008,0,15270,14644,62,12359,1099,441,0,1536,9283,-135,3.2010670223407804,923,1238,14,33,-2.1717709988135696,-9.53,1595,0,1595,0
646667,9476,79210,567464,567464,2883,300,53352,210,0,9423,593315,11656,6340,2688,48068,9336,0,489005,482665,1502,418338,120476,48882,4247,138777,105956,2916,4.240609182312964,907,4051,112,85,1.8111534068985007,21.9,68586,18386,50200,0
187965,2132,39559,165135,165135,96,9,22278,0,0,1741,165687,91,1180,384,3683,1060,0,11403,10223,0,6628,362,390,81,486,5309,648,3.680748232345834,132,1059,28,9,1.337416443720928,11.81,134712,3136,130678,0
205043,3565,8218,178624,178624,661,45,17411,0,45,3196,187632,19158,1525,3889,16595,3907,0,166213,164688,0,126439,57120,9604,0,40118,19597,1417,5.222725551952985,147,1220,39,0,2.7249868991014465,30.11,24461,15575,8886,0
126082,4988,3878,111497,111497,747,93,13669,993,0,1979,112413,14859,1056,1510,17025,2743,0,109324,108268,0,74480,15233,2768,0,39736,16743,194,4.223463016845002,168,1049,26,60,0.6058689652210915,5.7,4552,0,4552,0
2715185,98121,406496,2332394,2332394,11365,1860,218865,0,23764,39597,2496320,1998,23552,5087,405707,22004,0,1811128,1787576,737,1380464,12965,275752,151975,578098,361674,5462,4.616820232930126,5559,24772,654,505,0.811025612565997,10.06,314110,14029,272313,0
68246,676,8007,55972,55972,489,47,6446,0,740,972,61800,11252,437,1769,9482,2634,0,48211,47774,0,24752,11378,4633,0,6394,2347,-105,3.134862362991749,21,598,14,0,-0.6496871447023428,-6.44,10043,422,9621,0
265451,2833,9802,227121,227121,482,0,31877,0,0,3572,233574,65,2068,5874,9035,12786,0,159365,157297,450,135259,2198,35052,3539,29812,64658,2000,4.878241307179224,557,1647,67,1705,3.0042096487703396,24.42,91732,35359,54178,0
390544,3212,46855,361430,361430,1156,125,25972,0,7067,3686,364572,323,1261,2525,11976,7396,0,158346,157085,22916,115734,5222,4137,10549,30408,65418,1086,2.8532440143902744,379,1685,73,0,1.1520896211152778,16.48,167506,50073,116491,0
330878,4324,11703,292968,292968,1335,5,24756,0,282,3794,306122,14866,2555,2924,34890,6198,0,217995,215440,0,160387,11084,14670,8125,55714,70794,943,3.107117529342454,765,2253,60,0,1.1327038198724657,15.37,88767,7187,81492,0
225312,6379,24121,167635,167635,1757,374,33370,0,4432,3310,191942,0,3161,0,34517,218,0,177614,174453,0,143481,0,35166,1257,19533,87525,1898,3.147938409460031,25551,24828,625,408,3.3767960912428805,23.79,1763,0,1763,0
932577,12079,40607,750634,750634,3453,125,174460,0,0,9112,758117,0,5552,0,4822,668,0,668685,663133,0,663163,0,13980,21698,134374,493111,-42,2.659701341718043,1215,6353,127,0,-0.018164341883188145,-0.1,161570,0,139574,0
64376,627,6456,59867,59867,82,0,4140,6154,0,739,60236,421,513,0,3048,1354,0,24145,23632,0,19287,3173,0,0,9768,6346,-106,4.597218577801102,66,433,9,0,-0.6661220385848049,-10.65,25735,0,23009,0
105175,2341,3949,98041,98041,183,0,5258,0,0,1113,99917,470,1156,1030,13391,1590,0,45471,44315,0,30008,112,1245,0,17195,11456,312,3.7934990439770555,47,665,19,681,1.1557321257414326,22.81,47865,6677,41188,0
739642,3620,16662,683813,683813,2374,0,50949,0,0,8579,688693,0,5078,255,88228,500,0,511407,506329,8022,414657,0,7665,34179,297146,75667,2333,3.4220959579421373,315,4402,70,0,1.2547159410235105,17.83,207455,68324,93163,0
953246,6380,63422,765188,765188,4993,70,95823,0,421,12687,857423,0,11394,765,171370,7220,0,721029,709635,6305,536134,18955,42113,13207,265572,196287,3096,3.3872133137646263,2208,6667,147,30,1.292888798408945,12.96,145404,53206,43804,0
748465,13813,38720,684007,684007,2933,0,59670,0,0,9152,688795,0,7527,227,184878,605,0,522083,514556,2360,334274,1617,24175,42109,179317,87056,1635,3.5151158033959953,924,4880,101,0,0.8825851377521069,11,166606,40715,110321,0
77773,311,2853,73338,73338,334,30,4365,2315,0,704,73408,63,301,2617,2560,3323,0,31087,30786,0,25134,1628,1157,0,3678,18671,59,1.9681112780755061,32,303,9,0,0.3014472020334913,5.3,40284,10692,29034,0
497846,14470,38077,423919,423919,2028,0,69469,100,0,6932,428377,3852,4488,1383,29522,14775,0,326133,321645,90,277894,30346,37276,12015,128348,69909,1553,4.249516091121098,1244,4270,105,5434,1.2185851896388873,9.69,98490,25326,66243,0
344880,2820,30348,314531,314531,1530,0,28910,1489,846,4216,315970,46866,1028,1820,18479,3851,0,165616,164588,10140,86241,18522,8107,2432,34933,22247,1545,3.236734404914148,442,1583,40,0,1.7659867522417745,20.97,140002,18110,118501,0
252502,3388,5297,228385,228385,660,0,12100,16179,0,2584,240402,1345,1217,624,21453,1879,0,113993,112776,2828,86479,3863,9189,2282,39665,31480,512,3.1804675650991627,158,1550,31,0,0.8130291090622178,17.09,110984,24016,82521,0
188557,2157,1909,163073,163073,795,0,23886,235,382,2642,164671,25122,1148,794,1959,1484,0,122307,121159,69,93560,26257,51525,928,13189,1661,963,4.115590836292737,92,820,20,0,1.9966773878359219,16.58,55480,1570,5711,0
356953,1547,18433,331278,331278,132,75,23661,109330,0,4133,333292,0,1822,609,103653,4610,0,139566,137744,0,31308,1802,4923,0,22499,2084,2681,4.830171367864451,140,1385,22,0,3.1067443642457877,46.58,82732,50014,30718,0
720716,9100,26337,617047,617047,2448,400,91612,0,0,9423,629104,716,7606,3158,90870,9074,0,568602,560996,659,467069,2884,44863,7684,250531,161107,2533,4.013054653776947,793,3997,99,0,1.3772367183379641,11.2,102661,3181,99230,0
355719,2821,7030,327116,327116,1602,75,26079,272,0,4485,329640,0,3019,163,69296,2925,0,255083,252064,338,182634,366,15781,17601,127162,21724,292,3.343888096315112,213,2594,55,0,0.33003859869227853,4.31,91040,27690,18314,0
19382,64,874,13449,13449,52,0,4793,641,0,347,14589,7900,148,683,3522,686,0,16478,16330,500,3870,663,0,0,316,2891,165,6.794104099493321,32,156,5,239,3.5200938691698442,14.01,473,400,73,0
129925,3961,9385,110133,110133,483,16,12538,0,2033,1706,117387,7893,1037,1616,10724,3583,0,97282,96245,0,75081,13161,3149,0,39726,19045,218,4.049853263186652,181,1080,28,0,0.656836713556673,6.94,14327,834,13493,0
