BKPREM,CHBAL,DEP,DEPDOM,EINTEXP,ELNATR,EQ,FREPO,INTAN,INTINC,LIAB,LNAG,LNATRES,LNAUTO,LNCI,LNCON,LNDEP,LNLSGR,LNLSNET,LNMUNI,LNRE,LNREAG,LNRECONS,LNREMULT,LNRENRES,LNRERES,NETINC,NONII,NONIX,NUMEMP,ORE,SC,SCMUNI,SCUS,TRADE,ROA,ROE,NIMY
0.0091936997,0.1696643390,0.9338612430,0.9338612430,0.0029758671,0.0000000000,0.0592800708,0.0000000000,0.0013194046,0.0115220607,0.9407199292,0.0000000000,0.0069119059,0.0259401589,0.0627659598,0.0566146518,0.0000000000,0.4937477964,0.4868358905,0.0059650391,0.3690806966,0.0024991075,0.0158128973,0.0012839248,0.1753588448,0.1741259222,0.0038451219,0.0022108342,0.0053485778,0.0001463541,0.0000000000,0.2925995818,0.0860473522,0.1870782618,0.0000000000,1.5739633422666797,27.23,3.8913521161246516
0.0043222888,0.0506595931,0.9419984369,0.9419984369,0.0037775620,0.0000000000,0.0554318736,0.0355256614,0.0000000000,0.0085143168,0.9445681264,0.0517727305,0.0029486299,0.0004381498,0.0443478673,0.0055656869,0.0000000000,0.3605144116,0.3575657817,0.0000000000,0.2588281269,0.1338488502,0.0005447268,0.0088814153,0.0391137532,0.0764393814,0.0000236838,0.0004026242,0.0054591100,0.0001065770,0.0000000000,0.4978803022,0.1895057196,0.3083745826,0.0000000000,0.009416362106204794,0.17,2.0359212861932723
0.0094591833,0.0186524233,0.8799867868,0.8799867868,0.0052208869,0.0001063773,0.0519345276,0.0147360583,0.0016320520,0.0117406969,0.9480654724,0.0402918098,0.0071440769,0.0237613341,0.0708416966,0.0337496046,0.0000000000,0.6699503666,0.6628062897,0.0024522772,0.5223546340,0.1218524211,0.0372544573,0.0106041392,0.1124548246,0.2401887917,0.0014612885,0.0010133839,0.0056659920,0.0001259731,0.0000000000,0.2631410983,0.0925230741,0.1706180242,0.0000000000,0.5803022407503908,10.84,2.73113185421455
0.0144371508,0.0211083841,0.7673361172,0.7673361172,0.0039850067,0.0001775658,0.1051422727,0.0000018618,0.0400576535,0.0107927472,0.8948577273,0.0237872301,0.0075692354,0.0159190486,0.0683148799,0.0315090637,0.0000466438,0.6059220527,0.5983528174,0.0091612433,0.4700438472,0.0239275274,0.0535006554,0.0509385686,0.2482691577,0.0934079382,0.0022059247,0.0013354502,0.0051094458,0.0001106752,0.0004789056,0.2867810149,0.0130845458,0.2108659478,0.0014663721,0.8747421067574741,8.37,3.0171382314213315
0.0139343996,0.0482980122,0.8880549827,0.8880549827,0.0056024964,0.0002491646,0.0808057195,0.0001134640,0.0071624832,0.0136687001,0.9191942805,0.1781520884,0.0077731360,0.0064965240,0.1336593949,0.0154111415,0.0000000000,0.7797271277,0.7719539918,0.0136567265,0.4388477764,0.0647691009,0.0449402775,0.0841982346,0.1810833356,0.0638568279,0.0026022587,0.0013609973,0.0057182411,0.0001134640,0.0000000000,0.1271702832,0.0123105537,0.1102727069,0.0000000000,1.05280974656385,12.96,3.4938024335851545
0.0027662023,0.0852876636,0.8890231089,0.8890231089,0.0042029120,0.0000000000,0.0924998034,0.0000000000,0.0002501733,0.0099426031,0.9075001966,0.1319271209,0.0086774408,0.0066903497,0.0304425209,0.0148745917,0.0000000000,0.5153070342,0.5066295934,0.0020657170,0.3331808467,0.2470640372,0.0205713959,0.0000285912,0.0286913075,0.0368255148,0.0010936149,0.0004503120,0.0051106838,0.0001358084,0.0000000000,0.3886049620,0.2476430098,0.1036646820,0.0000000000,0.42938630033186226,4.69,2.3385596598458678
0.0155022227,0.0608915847,0.9098642839,0.9098642839,0.0037116205,0.0000397901,0.0742053519,0.0139408592,0.0111093957,0.0124049613,0.9257946481,0.2180449692,0.0027439252,0.0111428194,0.0535240499,0.0210107640,0.0000000000,0.5313410696,0.5285971443,0.0002371490,0.2381596602,0.1565262925,0.0144278900,0.0010425006,0.0457984043,0.0203645728,0.0030097231,0.0017889629,0.0072704469,0.0001750764,0.0000000000,0.3341715781,0.1660647751,0.1610162073,0.0000000000,1.198709374782096,16.34,3.787266166909785
0.0082574215,0.0111035378,0.8010481813,0.8010481813,0.0043382549,0.0001151342,0.1231060432,0.0100903573,0.0000000000,0.0138022824,0.8768939568,0.1435815012,0.0047020789,0.0042553583,0.0628264053,0.0141799224,0.0000000000,0.6663642476,0.6616621688,0.0112647257,0.4309517450,0.3098582468,0.0000000000,0.0000000000,0.1078254382,0.0132680599,0.0042046993,0.0004697473,0.0053330140,0.0001427664,0.0000000000,0.2695843196,0.1716097597,0.0979745600,0.0000000000,1.6788643301092272,13.7,4.023514554647845
0.0239277052,0.0956750008,0.8227374605,0.8227374605,0.0022873576,0.0002814422,0.1656517690,0.0000000000,0.0203968847,0.0160626746,0.8343482310,0.0336502543,0.0083409237,0.0083972122,0.0939454104,0.0237844255,0.0000000000,0.6791609952,0.6708200714,0.0000000000,0.5271514978,0.0315164106,0.0524761798,0.0381533297,0.2610453275,0.1439602501,0.0053013479,0.0030805129,0.0096611436,0.0001893339,0.0000000000,0.1741615581,0.0000000000,0.1741615581,0.0000000000,2.140114494059685,12.95,6.038040552664633
0.0009937377,0.0645141449,0.8619819397,0.8619819397,0.0039787951,0.0000000000,0.0604257887,0.0000000000,0.0183543550,0.0128551603,0.9395742113,0.1617543603,0.0067447305,0.0050724833,0.0410930731,0.0086514768,0.0000000000,0.4692364173,0.4624916868,0.0000365203,0.2489841579,0.1447993111,0.0039576518,0.0017279888,0.0319668318,0.0665323743,0.0048399064,0.0025333584,0.0062872652,0.0001556920,0.0000000000,0.4323585606,0.2007600075,0.1331954530,0.0000000000,1.9800987493647542,32.47,3.8299853099578165
0.0079562877,0.2539071619,0.8407101981,0.8407101981,0.0032241578,0.0000000000,0.0753670555,0.0000000000,0.0000000000,0.0112750882,0.9246329445,0.0000000000,0.0057353414,0.1324996372,0.0974944950,0.1346764170,0.0000000000,0.4372614218,0.4315260803,0.0000000000,0.2050905099,0.0020758276,0.0115022304,0.0297051568,0.0939990283,0.0678082667,0.0030222536,0.0009338070,0.0058299840,0.0001766662,0.0000000000,0.3006101293,0.0333962181,0.2672139112,0.0000000000,1.201321704672991,16.19,3.258468570844878
0.0550358769,0.0522427181,0.7963860948,0.7963860948,0.0035467383,0.0000000000,0.0627600668,0.0000000000,0.0000000000,0.0098866354,0.9372399332,0.0202073982,0.0068231709,0.0199534747,0.0386619049,0.0268585564,0.0000000000,0.7345843845,0.7277612136,0.0014088660,0.6474476590,0.1017086596,0.0446495855,0.0036040759,0.0443301334,0.4531552046,0.0013187641,0.0009419744,0.0059139609,0.0001310573,0.0000000000,0.1296238655,0.0475246552,0.0477949608,0.0000000000,0.5302790140433363,8.45,2.8965981812057935
0.0108510482,0.1455324267,0.8491420786,0.8491420786,0.0029076047,0.0000012274,0.0299597427,0.0000000000,0.0000000000,0.0103331042,0.9700402573,0.0010849821,0.0044577544,0.0005142619,0.0458687221,0.0047830036,0.0000000000,0.3629841917,0.3585264372,0.0000000000,0.3115960528,0.0005461731,0.0247520742,0.0088713241,0.1369114831,0.1405149983,0.0044012961,0.0015943345,0.0046173106,0.0001337817,0.0000000000,0.4487984192,0.0549278315,0.3862290736,0.0000000000,1.7870613716792383,55.85,3.205060286919116
0.0006932940,0.2006903749,0.8628664424,0.8628664424,0.0015398425,0.0002189350,0.1292446014,0.0000000000,0.0000000000,0.0111364913,0.8707553986,0.2097907712,0.0060280091,0.0079108497,0.0424733812,0.0181278142,0.0000000000,0.3640158509,0.3579878418,0.0000000000,0.0935800974,0.0453852161,0.0071445773,0.0000000000,0.0102023689,0.0308479351,0.0070059185,0.0003721894,0.0027439848,0.0000510848,0.0000000000,0.4106416984,0.0240828450,0.3865588534,0.0000000000,2.794485257998668,22.21,3.979979040794785
0.0046821699,0.1401337206,0.9204732851,0.9204732851,0.0073214947,0.0000000000,0.0335471043,0.0151692949,0.0000000000,0.0103116898,0.9664528957,0.0026627161,0.0030720649,0.0000000000,0.0462836982,0.0041129803,0.0000000000,0.2896668681,0.2865948032,0.0000000000,0.2366035750,0.0057776652,0.0137268279,0.0261944212,0.1767645855,0.0141400752,0.0004951171,0.0002456092,0.0027445859,0.0000701741,0.0000000000,0.5198573127,0.1065320364,0.3713533849,0.0000000000,0.19803292492291139,5.73,1.2491093784988703
0.0101421558,0.1262446026,0.8562471658,0.8562471658,0.0046846349,0.0000000000,0.0923243755,0.0000000000,0.0000000000,0.0126343185,0.9076756245,0.1015161971,0.0113054279,0.0148504505,0.0957432126,0.0289556182,0.0000000000,0.5827323094,0.5714268814,0.0000000000,0.3563950393,0.1142490980,0.0345629843,0.0020584002,0.1191072379,0.0864173190,0.0029614149,0.0006072675,0.0046846349,0.0001182989,0.0000000000,0.2526272206,0.0726591613,0.1780082415,0.0000000000,1.1548138708369133,12.99,3.3096247532351337
0.0211323533,0.0534353855,0.9193928443,0.9193928443,0.0019639317,0.0001569650,0.0726224935,0.0000000000,0.0046211256,0.0114192069,0.9273775065,0.0020424142,0.0071176173,0.0068803011,0.0582527175,0.0202653083,0.0000000000,0.6388626761,0.6317450589,0.0159861422,0.5420152443,0.0356777807,0.0340352536,0.0206539836,0.1037445506,0.3479036758,0.0036400941,0.0036699922,0.0093282083,0.0002429221,0.0000000000,0.2609674653,0.0633914540,0.1896474079,0.0000000000,1.4528978244756974,20.09,4.050219520297123
0.0067315452,0.0585078868,0.9134761947,0.9134761947,0.0027898668,0.0000000000,0.0833545993,0.0000000000,0.0000000000,0.0124595659,0.9166454007,0.0359234149,0.0053590272,0.0138631207,0.0427480705,0.0374097345,0.0000000000,0.5916035010,0.5862444737,0.0005276262,0.4749049928,0.0393754009,0.0792370456,0.0000000000,0.0970349475,0.2592575989,0.0037278690,0.0007103987,0.0056590500,0.0001827725,0.0000000000,0.3378842533,0.0495968660,0.2882873873,0.0000000000,1.4803757771630466,18.72,3.9963585249531897
0.0116370248,0.0757259539,0.9120410248,0.9120410248,0.0037086567,0.0001403996,0.0809151249,0.0000000000,0.0038504603,0.0116349188,0.9190848751,0.0047792040,0.0106479093,0.0083720310,0.0936563929,0.0348380666,0.0000000000,0.6573715080,0.6467235987,0.0016440799,0.5221273355,0.0146261333,0.0879126433,0.0038630963,0.2208879576,0.1948375050,0.0027532371,0.0025278957,0.0068859007,0.0001726916,0.0002225334,0.2323480788,0.0946195345,0.1226896360,0.0006086325,1.1305941456728181,13.76,3.471688947001475
0.0164408471,0.1969491074,0.8784832021,0.8784832021,0.0068726023,0.0006563921,0.1059913516,0.0000000000,0.0033431644,0.0160922497,0.8940086484,0.0197276860,0.0090014414,0.0015403038,0.2024468345,0.0024880807,0.0000000000,0.7126461914,0.7036447500,0.0001521233,0.4845721255,0.0258232620,0.1232123295,0.0292932698,0.2192416011,0.0870016632,0.0025124737,0.0006492959,0.0060317108,0.0001020069,0.0000851536,0.0598141701,0.0296578335,0.0162630003,0.0000000000,1.0065472209901964,9.58,3.8706737300690115
0.0020598655,0.1394183846,0.8824528577,0.8824528577,0.0064222509,0.0004044239,0.1017206887,0.0000000000,0.0000000000,0.0155730147,0.8982793113,0.2146735760,0.0084605471,0.0065894127,0.1427993680,0.0105581588,0.0000000000,0.7989312426,0.7904706954,0.0000000000,0.3662893841,0.0618444963,0.0308871981,0.0066972591,0.1506128370,0.1162475937,0.0034402990,0.0007926708,0.0061041041,0.0001563772,0.0000000000,0.0464224666,0.0000000000,0.0460396120,0.0000000000,1.3737971872686898,13.78,3.814072398825661
0.0268480380,0.1061311052,0.8714706223,0.8714706223,0.0056100629,0.0002266862,0.0596957032,0.0000000000,0.0041458381,0.0127397626,0.9403042968,0.0868040105,0.0081942852,0.0062649340,0.0409563134,0.0138731934,0.0000000000,0.5794887639,0.5712944788,0.0048510840,0.4296861488,0.0764620838,0.0741885055,0.0157975071,0.2155936575,0.0476443949,0.0009101030,0.0010310023,0.0070306295,0.0002115738,0.0000000000,0.2607428254,0.0874891065,0.1732537189,0.0000000000,0.3723751886137011,5.98,3.213355936308046
0.0107212788,0.0879664260,0.7052391490,0.7052391490,0.0041991347,-0.0002050679,0.1112875698,0.0000000000,0.0000000000,0.0089131540,0.8887124302,0.0000000000,0.0079977308,0.0000335491,0.0121302595,0.0155325823,0.0000000000,0.5407481846,0.5327504538,0.0000000000,0.4992854203,0.0003995543,0.0494928958,0.0334425580,0.3645087151,0.0514416972,0.0010665172,0.0005960094,0.0040299127,0.0000629969,0.0002402576,0.3515991155,0.1268283548,0.2247953689,0.0000000000,0.4293402835034408,3.84,1.964089046860248
0.0144099849,0.0816349687,0.8626431813,0.8626431813,0.0029284634,0.0000000000,0.0690215042,0.0000000000,0.0005997407,0.0116868381,0.9309784958,0.0726685758,0.0073400692,0.0746947266,0.0932569700,0.0783417981,0.0000000000,0.5354522369,0.5281121677,0.0000000000,0.2881672790,0.0656824076,0.0580937973,0.0292981413,0.1080829911,0.0270099416,0.0015182624,0.0011427491,0.0078344500,0.0002377350,0.0000000000,0.3441754917,0.0262129890,0.3175221526,0.0000000000,0.609666798652658,8.97,3.7153068752372564
0.0106259931,0.0591539938,0.7310632233,0.7310632233,0.0055848656,0.0001848142,0.0794806282,0.0000000000,0.0000110706,0.0117202396,0.9205193718,0.0185549798,0.0135269357,0.0012712838,0.1181336035,0.0113098057,0.0000000000,0.6024093001,0.5888823645,0.0037313255,0.4364087270,0.0048215463,0.0586212348,0.0319978342,0.1884752609,0.1524928508,0.0010764055,0.0014660707,0.0060579716,0.0001077778,0.0000000000,0.3164108789,0.0003530683,0.3160578106,0.0000000000,0.42082227922211013,5.44,2.5082641447999916
0.0234938256,0.0119777516,0.8849476813,0.8849476813,0.0062002270,0.0003188870,0.0748619219,0.0000000000,0.0130637391,0.0134687257,0.9251380781,0.0085975490,0.0107089355,0.0037529462,0.1176849084,0.0236150027,0.0000000000,0.7218004646,0.7110915291,0.0019158025,0.5697522885,0.0438845260,0.0958067771,0.0180521954,0.2756087554,0.1364000346,0.0024008651,0.0018123414,0.0058250033,0.0001371214,0.0000000000,0.2052321569,0.0989311615,0.1024017155,0.0000000000,0.9641022722422208,12.87,3.181834661779809
0.0250678296,0.0182892519,0.7680458171,0.7680458171,0.0059727679,0.0001879805,0.0641727917,0.0000000000,0.0034851589,0.0137163123,0.9358272083,0.0207392647,0.0130709125,0.0260954565,0.0652843832,0.0580358542,0.0000000000,0.6636903084,0.6506193958,0.0009837647,0.5186157114,0.0923360340,0.0568102211,0.0299365252,0.1725661221,0.1669668089,0.0009023065,0.0013208765,0.0076370221,0.0001629165,0.0000000000,0.2756195525,0.1358485128,0.0441979811,0.0000000000,0.35947067942454736,5.62,3.316386432281498
0.0365664092,0.0216494010,0.8790812928,0.8790812928,0.0034860400,0.0000352481,0.1173269229,0.0615079855,0.0057701188,0.0109269201,0.8826730771,0.0004582257,0.0044271650,0.0301054272,0.0731257688,0.0441729555,0.0000000000,0.5580272327,0.5536000677,0.0013288545,0.4372953405,0.0113886705,0.0105744388,0.0200526607,0.1206331974,0.2746463731,0.0022488306,0.0041592792,0.0073774334,0.0002114888,0.0000000000,0.2809240650,0.1110809544,0.1698431106,0.0000000000,0.910586279120385,7.58,3.3848503494485183
0.0135287144,0.1723575108,0.7221769195,0.7221769195,0.0083033959,0.0004061128,0.1020116767,0.0000000000,0.0034210172,0.0131889978,0.8979883233,0.0000309419,0.0110030794,0.0005930537,0.1407355026,0.0598745691,0.0000000000,0.6820342772,0.6710311978,0.0000277188,0.4718554135,0.0010288192,0.0215362282,0.0182654083,0.1052708934,0.3257540645,0.0019093750,0.0160962500,0.0179605013,0.0003042623,0.0003880634,0.0668551976,0.0046690084,0.0445370410,0.0000000000,0.7943041793486276,7.54,2.2918234533914883
0.0089939286,0.1294451735,0.8681981698,0.8681981698,0.0025492975,0.0000000000,0.1006643571,0.0000000000,0.0023239375,0.0116307105,0.8993356429,0.0558156177,0.0131258202,0.0005191329,0.0866175004,0.0008618970,0.0000000000,0.6467368292,0.6336110090,0.0000824104,0.4734463633,0.1266225745,0.0397903872,0.0200209963,0.2124038983,0.0746085070,0.0040640036,0.0008800938,0.0043656501,0.0000671881,0.0001527479,0.1830292373,0.0136463528,0.1668806537,0.0000000000,1.685149111065162,16.35,4.048010213810716
0.0123702176,0.0701318386,0.7923145640,0.7923145640,0.0055777534,0.0000000000,0.0752970154,0.0000000000,0.0148828628,0.0123507398,0.9247029846,0.0791314995,0.0066490362,0.0169289244,0.1119074412,0.0274151008,0.0000000000,0.6169234352,0.6102743989,0.0000000000,0.3929305959,0.1046156352,0.0260649304,0.0056503528,0.1615326250,0.0950670526,0.0028003864,0.0028296032,0.0062311474,0.0001726447,0.0003373213,0.2396875750,0.1157888493,0.1238987257,0.0000000000,1.1171285240826756,14.88,2.9760587742430866
0.0272287193,0.0418307068,0.8890401864,0.8890401864,0.0052608963,0.0007442291,0.1044988599,0.0000000000,0.0010713415,0.0143842351,0.8955011401,0.0051873444,0.0062906229,0.0014642635,0.0798309081,0.0123141363,0.0000000000,0.7834699850,0.7771793621,0.0000522606,0.6858414531,0.0608680672,0.0931515440,0.0051089536,0.3108167745,0.2158961137,0.0048786200,0.0047111927,0.0073968048,0.0001635562,0.0004084066,0.1027636158,0.0267845046,0.0665993086,0.0000000000,1.999197901655208,18.76,4.102102180506421
0.0056004556,0.0499294858,0.9002901931,0.9002901931,0.0039325233,0.0000000000,0.0962383380,0.0735653070,0.0000000000,0.0128552831,0.9037616620,0.0425797353,0.0058309829,0.0055326535,0.1114395747,0.0177370362,0.0000000000,0.5267954003,0.5209644174,0.0000000000,0.3523405294,0.0262529833,0.0934991321,0.0235408982,0.0962925797,0.1127549360,0.0025493599,0.0005288566,0.0069022565,0.0002034064,0.0000000000,0.3064927316,0.0296295292,0.2768632024,0.0000000000,1.0072597712234457,10.7,3.823552911609393
0.0163084201,0.0545539898,0.8796548736,0.8796548736,0.0043219796,0.0002708290,0.1050410306,0.0000000000,0.0000000000,0.0125867781,0.8949589694,0.0000000000,0.0139792906,0.0005732547,0.0882315769,0.0051592926,0.0000000000,0.7064664939,0.6924872033,0.0000000000,0.6130756245,0.0000000000,0.1020303148,0.0115869677,0.2980789196,0.2013794224,0.0013270621,0.0007854041,0.0069761039,0.0001805527,0.0036403932,0.1878447428,0.0309467279,0.1367393090,0.0000000000,0.5115284195142002,5.02,3.6481416220133767
0.0047964444,0.0365077193,0.8499547075,0.8499547075,0.0047312753,0.0003258454,0.1001388101,0.0000000000,0.0000000000,0.0142198935,0.8998611899,0.0077681545,0.0112416665,0.0092865941,0.0540577528,0.0294824923,0.0000000000,0.7694057231,0.7581640566,0.0000000000,0.6767287728,0.0548658494,0.1598662730,0.0120497631,0.1352649449,0.3146819423,0.0026523816,0.0006516908,0.0071620820,0.0002020242,0.0019094541,0.1570444518,0.0645173904,0.0925270615,0.0000000000,1.0784778093916338,10.59,4.114839635005811
0.0078437208,0.1642079755,0.8969050251,0.8969050251,0.0030184508,0.0000000000,0.0992475130,0.0000000000,0.0284202024,0.0109471984,0.9007524870,0.0985672987,0.0062707253,0.0051866338,0.0629410764,0.0119675198,0.0000000000,0.5195986736,0.5133279483,0.0000000000,0.3461227787,0.0650667460,0.0000000000,0.0000000000,0.1274338917,0.1536221410,0.0021469263,0.0005101607,0.0054842275,0.0001487969,0.0000000000,0.2711716691,0.0300144546,0.2411572145,0.0000000000,0.8047728608280794,8.62,3.1425742991343175
0.0048393121,0.2148297309,0.9612530246,0.9612530246,0.0021111093,0.0000000000,0.0276555319,0.0000000000,0.0000000000,0.0080059761,0.9723444681,0.0102794784,0.0060247812,0.0044495688,0.0256905763,0.0250734828,0.0000000000,0.2956202602,0.2895954790,0.0000000000,0.2345442440,0.1412169733,0.0102307605,0.0000000000,0.0688871206,0.0142093896,0.0007632472,0.0002598288,0.0053914484,0.0001623930,0.0000000000,0.4632910570,0.1036392277,0.3596518294,0.0000000000,0.3063361061096129,9.68,2.5008181050963643
0.0112481107,0.0489234703,0.8376610198,0.8376610198,0.0040252775,0.0003469319,0.0896006582,0.0000000000,0.0418295801,0.0117144450,0.9103993418,0.0309920055,0.0083763818,0.0168950057,0.0904046729,0.0240438268,0.0000000000,0.6842081221,0.6758317403,0.0132851792,0.5240212762,0.0526099109,0.0559653207,0.0280462645,0.1883369009,0.1990628791,0.0031186287,0.0017869884,0.0057923173,0.0001324123,0.0001514936,0.1945328157,0.0341967890,0.1602322362,0.0000000000,1.2492311371468932,14.36,3.3959237040799026
0.0050277451,0.1844963847,0.8431478056,0.8431478056,0.0027576930,0.0008912056,0.1534555238,0.0000000000,0.0493694300,0.0128468135,0.8465444762,0.0903312595,0.0026399865,0.0102909030,0.0879098705,0.0200773499,0.0000000000,0.5421725240,0.5395325374,0.0048764083,0.3389776358,0.0965192534,0.0000000000,0.0025390953,0.1880107617,0.0519085253,0.0054481251,0.0004203800,0.0041365394,0.0001008912,0.0000000000,0.1911215739,0.1329746090,0.0568858248,0.0000000000,2.154452285365185,14.24,4.45723836939363
0.0180049649,0.1206052716,0.8540629753,0.8540629753,0.0039086572,-0.0001393172,0.0752390586,0.0000000000,0.0113475471,0.0126247294,0.9247609414,0.0828943762,0.0067682235,0.0013199494,0.0912184163,0.0074149145,0.0000000000,0.6022196144,0.5954513909,0.0032088313,0.4113647836,0.0985575163,0.0643327905,0.0213680170,0.1470288827,0.0800775770,0.0027306169,0.0012933819,0.0065556838,0.0001308934,0.0001684766,0.2283629064,0.1076597887,0.1205618565,0.0000000000,1.0666366300711672,14.68,3.638111865651407
0.0145904981,0.0276179847,0.8375352215,0.8375352215,0.0045480291,0.0004254068,0.0829806201,0.0000000000,0.0061373299,0.0128004436,0.9170193799,0.0875262593,0.0044596019,0.0053199752,0.1491122620,0.0175133776,0.0000000000,0.7792807757,0.7748211738,0.0090960583,0.5135735846,0.1097884199,0.0506736006,0.0080301513,0.1760634573,0.1690179555,0.0018402430,0.0009081719,0.0061875184,0.0001481754,0.0000000000,0.1535431848,0.0437165261,0.0715376545,0.0000000000,0.7446151391378661,8.95,3.577093857276234
0.0098587363,0.1578317858,0.9371107462,0.9371107462,0.0022505945,0.0003184804,0.0578431095,0.0000000000,0.0000000000,0.0087334390,0.9421568905,0.0174810327,0.0049966029,0.0218831389,0.0705540143,0.0413033632,0.0000000000,0.3764083909,0.3714117880,0.0024204507,0.2433826860,0.0285429170,0.0189389650,0.0007714302,0.0319329634,0.1631964104,0.0022222851,0.0005944967,0.0045224210,0.0001415468,0.0000000000,0.4448462801,0.1363025139,0.3085437663,0.0000000000,0.8810912623947302,15.24,2.6868769089182463
0.0147252343,0.0140488881,0.8991361882,0.8991361882,0.0030288550,0.0000294064,0.0761918765,0.0243778717,0.0021760706,0.0105936409,0.9238081235,0.0000000000,0.0079617717,0.0053960669,0.0239367763,0.0131519941,0.0000000000,0.5653740121,0.5574122404,0.0000000000,0.5298731851,0.0000000000,0.0549237273,0.0040066164,0.2419922808,0.2289505606,0.0014409116,0.0012130123,0.0071530969,0.0002278993,0.0000000000,0.3734092998,0.1913030693,0.1821062305,0.0000000000,0.5709458475341548,7.48,3.138546706470393
0.0054457204,0.1636545808,0.9258446497,0.9258446497,0.0028152584,0.0000173247,0.0681552406,0.0000000000,0.0065978107,0.0099039347,0.9318447594,0.0003060691,0.0067595076,0.0077903253,0.1106382119,0.0569808303,0.0000000000,0.3963883844,0.3896288768,0.0191870689,0.2077429712,0.0012416011,0.0141253786,0.0027950463,0.1380198483,0.0515610969,0.0013397743,0.0009413069,0.0060058846,0.0001501471,0.0020240986,0.4046695753,0.0884164388,0.3096206764,0.0000000000,0.5506511538900863,7.75,3.1160457316202486
0.0163061881,0.0272421605,0.9249982115,0.9249982115,0.0038249672,0.0002146179,0.0725360677,0.0132490760,0.0000000000,0.0126242995,0.9274639323,0.0023274115,0.0083224037,0.0011255514,0.0686824848,0.0041826636,0.0000000000,0.7121831406,0.7038607369,0.0000000000,0.6372433528,0.0372433528,0.0758221056,0.0093096459,0.3129128413,0.2019554072,0.0029235722,0.0009157029,0.0058709908,0.0001716943,0.0000000000,0.2289066412,0.0440014308,0.1849052104,0.0000000000,1.20059246202245,16.87,3.7518492346329237
0.0187683484,0.0435639901,0.7831878441,0.7831878441,0.0043768470,0.0000718114,0.1116935818,0.0000036514,0.0003359315,0.0138243127,0.8883064182,0.0696266778,0.0086125054,0.0078712652,0.0756381482,0.0207717662,0.0000000000,0.8282574404,0.8196449350,0.0012402689,0.6520893480,0.1461411691,0.0578824629,0.0079418595,0.1627174426,0.2774064139,0.0031779609,0.0015603776,0.0076533966,0.0001996115,0.0017015662,0.0770768115,0.0022541492,0.0740972449,0.0000000000,1.2742249451127972,11.33,4.116669009098358
0.0044638959,0.0341176984,0.8400091679,0.8400091679,0.0054789138,0.0000982275,0.0923011438,0.0294900899,0.0000000000,0.0118200471,0.9076988562,0.0117873046,0.0095498996,0.0442678774,0.0266414913,0.0705710294,0.0000000000,0.6638217061,0.6542718065,0.0000000000,0.5551711342,0.0909150441,0.0273290841,0.0000000000,0.1050161530,0.3319108531,0.0016916965,0.0005347944,0.0050860037,0.0001418842,0.0000000000,0.2675390727,0.2014210251,0.0552693617,0.0000000000,0.6814459844146709,7.34,2.6663913078396955
0.0055482116,0.0507677948,0.8848900071,0.8848900071,0.0047237976,0.0000000000,0.1074344141,0.0000000000,0.0000000000,0.0140055624,0.8925655859,0.2894309174,0.0076139847,0.0014214035,0.0580169526,0.0128873917,0.0000000000,0.6274880484,0.6198740637,0.0057377321,0.2613913645,0.1647217129,0.0242917857,0.0000000000,0.0411685832,0.0312092827,0.0037003871,0.0006443696,0.0057424701,0.0001374023,0.0004311591,0.2933776811,0.1202933777,0.1730843034,0.0000000000,1.4469829432948504,13.84,3.8694576537339085
0.0133937527,0.0048574294,0.8112157902,0.8112157902,0.0072818455,0.0000000000,0.1007200172,0.0011742370,0.0022230979,0.0136502364,0.8992799828,0.0584926207,0.0107350623,0.0021815446,0.0446181401,0.0044311506,0.0000000000,0.7294877490,0.7187526866,0.0000000000,0.5959184697,0.0678721880,0.0797800544,0.0846840522,0.2115066628,0.1520755123,0.0056641353,0.0007250322,0.0033586474,0.0000995845,0.0000895544,0.2231523141,0.1602285428,0.0015288723,0.0000000000,2.2500089825333305,22.85,2.6941598878873054
