Average ⬆️,IFEval Raw,IFEval,BBH Raw,BBH,MATH Lvl 5 Raw,MATH Lvl 5,GPQA Raw,GPQA,MUSR Raw,MUSR,MMLU-PRO Raw,MMLU-PRO,#Params (B),CO₂ cost (kg)
32.80581546858162,0.6395486198841297,63.95486198841297,0.5068726694646123,30.3528011952772,0.525679758308157,52.567975830815705,0.2625838926174497,1.6778523489932917,0.40352083333333333,8.906770833333335,0.4543716755319149,39.3746306146572,14.77,4.503315116093226
31.04565038906736,0.5538194213575536,55.38194213575535,0.49736683240887,29.447521285247884,0.45845921450151056,45.84592145015105,0.30453020134228187,7.270693512304249,0.43009375,13.395052083333335,0.41439494680851063,34.932771867612296,7.616,1.8136679248856464
27.724659940062114,0.5235441960664371,52.3544196066437,0.5954545257004673,42.883055884713976,0.1865558912386707,18.65558912386707,0.311241610738255,8.165548098434002,0.40199999999999997,8.350000000000001,0.4234541223404255,35.93934692671394,32.512,11.376000661812801
22.843425216048672,0.5867420666054957,58.67420666054956,0.4939670574681802,28.82328942958971,0.07628398791540786,7.628398791540786,0.28691275167785235,4.921700223713646,0.42723958333333334,12.23828125,0.3229720744680851,24.774674940898343,7.242,1.5715943827465826
26.199808011295485,0.5553930238434022,55.53930238434022,0.5345911997776569,34.65682860864863,0.19259818731117825,19.259818731117825,0.31291946308724833,8.389261744966444,0.38876041666666666,6.461718749999999,0.39602726063829785,32.89191784869976,7.616,2.660155948960905
28.14496041142372,0.5185984299436606,51.85984299436606,0.5509115146247398,35.37870748220464,0.16389728096676737,16.389728096676738,0.3540268456375839,13.870246085011187,0.45753125,16.724739583333335,0.41181848404255317,34.64649822695036,8.829,2.233602481106533
23.447423677135685,0.6131952109292234,61.31952109292233,0.5077335431381055,30.888804607565575,0.12764350453172205,12.764350453172204,0.29278523489932884,5.7046979865771785,0.35784375,5.297135416666668,0.3223902925531915,24.710032505910167,8.03,1.7336102063619132
23.21644934658775,0.6161928128476886,61.61928128476886,0.4963813586525743,28.697915491520025,0.08308157099697885,8.308157099697885,0.2902684563758389,5.369127516778524,0.4061875,10.04010416666667,0.3273769946808511,25.26411052009456,7.242,1.5985224340218647
37.48445364047765,0.7335458804859993,73.35458804859994,0.6695200461367471,52.49894685232329,0.25226586102719034,25.226586102719033,0.37583892617449666,16.778523489932887,0.45390625,16.97161458333333,0.460688164893617,40.076462765957444,70.554,22.138242550850272
23.447423677135685,0.6131952109292234,61.31952109292233,0.5077335431381055,30.888804607565575,0.12764350453172205,12.764350453172204,0.29278523489932884,5.7046979865771785,0.35784375,5.297135416666668,0.3223902925531915,24.710032505910167,8.03,1.8342796170800313
23.191053766563783,0.6146690780462506,61.46690780462506,0.4963813586525743,28.697915491520025,0.08308157099697885,8.308157099697885,0.2902684563758389,5.369127516778524,0.4061875,10.04010416666667,0.3273769946808511,25.26411052009456,7.242,1.64927044522619
8.531604396997649,0.20745510800232272,20.745510800232275,0.3551224419497605,9.76871171424153,0.013595166163141994,1.3595166163141994,0.27432885906040266,3.243847874720355,0.3233020833333333,3.579427083333334,0.21243351063829788,12.492612293144207,8.03,1.343313618854893
14.657811877680324,0.19506575885317623,19.506575885317623,0.46263641905752745,24.19903269979749,0.04833836858006042,4.833836858006042,0.313758389261745,8.501118568232664,0.36540625,6.242447916666666,0.32197473404255317,24.66385933806146,8.03,1.6607598585562942
4.019599868138451,0.13843712460715346,13.843712460715347,0.3017560771912554,3.1980040943527936,0.006042296072507553,0.6042296072507553,0.2575503355704698,1.0067114093959737,0.3712708333333334,4.275520833333334,0.11070478723404255,1.1894208037825047,0.101,0.23921130531719068
6.577800964187134,0.23860468002677343,23.860468002677344,0.30316731388708956,3.03784275772053,0.010574018126888218,1.0574018126888218,0.2558724832214765,0.7829977628635317,0.405875,9.067708333333334,0.1149434840425532,1.6603871158392434,0.218,0.3272265469372181
6.629850832257909,0.19881248420856662,19.88124842085666,0.29290517164510593,2.314902449149024,0.006797583081570997,0.6797583081570997,0.25922818791946306,1.230425055928408,0.4367604166666667,14.261718750000002,0.11269946808510638,1.4110520094562635,0.218,0.32375200832341444
4.938005238605682,0.1555229014570229,15.552290145702292,0.30275191401927726,3.107692077087363,0.010574018126888218,1.0574018126888218,0.2676174496644295,2.348993288590602,0.3847291666666666,6.224479166666669,0.11203457446808511,1.337174940898345,0.218,0.30885179519116146
4.597533011984676,0.15057713533424646,15.057713533424646,0.30280434847620613,4.411893932611097,0.009818731117824773,0.9818731117824773,0.2332214765100671,0.0,0.3724166666666667,3.7187500000000013,0.1307347074468085,3.4149674940898342,0.887,4.912012576744369
5.999886320692095,0.13206735905176042,13.206735905176043,0.3137786304497592,4.737018282627999,0.010574018126888218,1.0574018126888218,0.25419463087248323,0.5592841163310973,0.43927083333333333,13.808854166666668,0.12367021276595745,2.6300236406619386,0.887,5.2012158962348956
5.908138429401099,0.1402855534426433,14.02855534426433,0.31345674638809023,5.013070335904381,0.013595166163141994,1.3595166163141994,0.25922818791946306,1.230425055928408,0.42069791666666667,11.187239583333335,0.12367021276595745,2.6300236406619386,0.887,5.033237360715477
